date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:54:21	6280/6280	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoon.eot?	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoond41d.eot	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:21	6116/6116	---M--	200	added ('OK')	application/x-font-ttf	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoon.ttf?jtzdu4	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoonf2e9.ttf	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:22	6192/6192	---M--	200	added ('OK')	application/x-font-woff	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoon.woff?jtzdu4	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoonf2e9.woff	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:22	17818/17818	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoon.svg?jtzdu4	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/fonts/thrvicomoon/icomoonf2e9.svg	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:22	143/143	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/toggle_closed_hover.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/toggle_closed_hover.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:23	139/139	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/toggle_open.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/toggle_open.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:23	143/143	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/toggle_closed.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/toggle_closed.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:23	1254/1254	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_amex.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_amex.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:23	603/603	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_discover.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_discover.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:24	981/981	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_mc.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_mc.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:24	964/964	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_paypal.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_paypal.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:24	375/375	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_visa.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/cc_visa.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:25	84/84	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/flat_vSep.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/flat_vSep.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:26	2518/2518	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/stars.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/stars.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:27	4621/4621	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/video_frame_3.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/video_frame_3.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:27	2531/2531	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/video_frame_4.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/video_frame_4.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:27	2657/2657	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/video_frame_6.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/video_frame_6.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:28	81572/81572	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/loader_transparent.gif	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/loader_transparent.gif	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:28	4679/4679	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/rv_style_grey_monitor_full.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/rv_style_grey_monitor_full.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:29	389/389	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_black.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_black.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:29	9238/9238	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/rv_style_black_tablet_full.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/rv_style_black_tablet_full.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:29	7360/7360	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/rv_style_white_tablet_full.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/rv_style_white_tablet_full.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:29	22841/22841	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/rv_style_black_monitor_full.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/rv_style_black_monitor_full.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:30	389/389	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_blue.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_blue.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:30	389/389	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_green.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_green.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:30	389/389	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_orange.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_orange.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:30	389/389	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_purple.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_purple.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:31	389/389	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_red.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_red.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:31	389/389	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_teal.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_teal.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:31	282/282	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_white.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_white.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:32	363/363	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_black.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_black.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:32	363/363	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_blue.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_blue.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:32	363/363	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_green.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_green.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:32	363/363	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_orange.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_orange.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:33	363/363	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_purple.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_purple.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:33	363/363	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_red.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_red.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:33	363/363	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_teal.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_teal.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:34	257/257	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_white.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_small_white.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:34	718/718	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_black.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_black.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
00:54:34	718/718	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_blue.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/btn_big_blue.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_flat.css?ver=1.500.14)
